"PID","type","value","weight","val_num"
151943,"uspaper","freedom of religion",20,5
151943,"uspractice","democratic government",20,6
151943,"uspractice","elected officials",20,7
151943,"uspractice","personal freedom",20,8
151943,"uspractice","equality",20,9
151943,"uspractice","checks & balances",20,10
221149,"uspaper","freedom of speech",20,1
221149,"uspaper","freedom of religion",20,2
221149,"uspaper","having equal rights",20,3
221149,"uspaper","govenrment works for the people",20,4
221149,"uspaper","ability to succeed",20,5
221149,"uspractice","stands for rights",20,6
221149,"uspractice","stands for freedom",20,7
221149,"uspractice","stands for equality",20,8
221149,"uspractice","stands for opportunity",20,9
221149,"uspractice","stands for peace",20,10
462195,"uspaper","lawful",20,1
462195,"uspaper","honesty",15,2
462195,"uspaper","freedom",25,3
462195,"uspaper","caring",15,4
462195,"uspaper","liberty",25,5
462195,"uspractice","freedom",25,6
462195,"uspractice","liberty",25,7
462195,"uspractice","lawful",15,8
462195,"uspractice","diversity",20,9
462195,"uspractice","leadership",15,10
761374,"uspaper","created equal",40,1
761374,"uspaper","freedom of religion",15,2
761374,"uspaper","freedom of speech",15,3
761374,"uspaper","freedom assembly",15,4
761374,"uspaper","freedom press",15,5
761374,"uspractice","freedom",10,6
761374,"uspractice","opportunity",10,7
761374,"uspractice","equality",10,8
761374,"uspractice","justice",10,9
761374,"uspractice","democracy",60,10
410280,"uspaper","having unity",20,1
410280,"uspaper","having individualism",20,2
410280,"uspaper","having freedom",20,3
410280,"uspaper","having diversity",20,4
410280,"uspaper","having equality",20,5
410280,"uspractice","having unity",20,6
410280,"uspractice","having equality",20,7
410280,"uspractice","having diversity",20,8
410280,"uspractice","having freedom",20,9
410280,"uspractice","having self government",20,10
244426,"uspaper","stronger community",25,1
244426,"uspaper","freedom of speech",20,2
244426,"uspaper","rational thinking",15,3
244426,"uspaper","diverse population",15,4
244426,"uspaper","liberty",25,5
244426,"uspractice","freedom of speech",15,6
244426,"uspractice","liberty of living",25,7
244426,"uspractice","clear communication",15,8
244426,"uspractice","strong unity",25,9
244426,"uspractice","racial diversity",20,10
421550,"uspaper","freedom",20,1
421550,"uspaper","hard work",20,2
421550,"uspaper","honesty",20,3
421550,"uspaper","togetherness",20,4
421550,"uspaper","being brave",20,5
421550,"uspractice","equality",30,6
421550,"uspractice","hard work",20,7
421550,"uspractice","freedom",20,8
421550,"uspractice","success",15,9
421550,"uspractice","privacy",15,10
216762,"uspaper","equal standing",10,1
216762,"uspaper","right of self",23,2
216762,"uspaper","wealth",30,3
216762,"uspaper","nationalism",22,4
216762,"uspaper","privacy",15,5
216762,"uspractice","freedom",39,6
216762,"uspractice","openness",16,7
216762,"uspractice","independence",30,8
216762,"uspractice","equality",5,9
216762,"uspractice","unity and diversity",10,10
456158,"uspaper","we value justice",19,1
456158,"uspaper","we believe in liberty",16,2
456158,"uspaper","rule of law",22,3
456158,"uspaper","we also believe in democracy",26,4
456158,"uspaper","value in equality",17,5
456158,"uspractice","i think of freedom",22,6
456158,"uspractice","we value democracy",29,7
456158,"uspractice","we also believe in equality",25,8
456158,"uspractice","land of opportunity",15,9
456158,"uspractice","we also believe in inclusion",9,10
909775,"uspaper","equality",25,1
909775,"uspaper","unity",8,2
909775,"uspaper","liberty",18,3
909775,"uspaper","democracy",30,4
909775,"uspaper","individualism",19,5
909775,"uspractice","independence",29,6
909775,"uspractice","freedom of speech",18,7
909775,"uspractice","right to bear",10,8
909775,"uspractice","diversity",4,9
909775,"uspractice","human rights",39,10
211968,"uspaper","freedom",25,1
211968,"uspaper","justice",20,2
211968,"uspaper","democracy",20,3
211968,"uspaper","individual rights",20,4
211968,"uspaper","opportunity",15,5
211968,"uspractice","democracy",20,6
211968,"uspractice","individual freedom",25,7
211968,"uspractice","equality",20,8
211968,"uspractice","hard work",20,9
211968,"uspractice","privacy",15,10
129159,"uspaper","right to defend/bear arms",42,1
129159,"uspaper","right to speak out against something one doesn't agree with",24,2
129159,"uspaper","right to make decisions",20,3
129159,"uspaper","right to have privacy",9,4
129159,"uspaper","right to participate in political elections",5,5
129159,"uspractice","freedom",43,6
129159,"uspractice","creativity",16,7
129159,"uspractice","opportunity",17,8
129159,"uspractice","employment",4,9
129159,"uspractice","security",20,10
668057,"uspaper","freedom to live",0,1
668057,"uspaper","liberty",0,2
668057,"uspaper","due process",0,3
668057,"uspaper","democracy",100,4
668057,"uspaper","freedom from tyranny",0,5
668057,"uspractice","military might",4,6
668057,"uspractice","oppression of minorities",9,7
668057,"uspractice","backroom politics",9,8
668057,"uspractice","secret deals",3,9
668057,"uspractice","favors for rich",75,10
821993,"uspaper","peoples can speak up",17,1
821993,"uspaper","autonomy for all",20,2
821993,"uspaper","continues improvement and advancement",22,3
821993,"uspaper","love and loyalty to country",19,4
821993,"uspaper","ethical conduct by all.",22,5
821993,"uspractice","equal chances for all",19,6
821993,"uspractice","fair treatment for all",21,7
821993,"uspractice","strength in unity and support",21,8
821993,"uspractice","upholding rule of law for all",12,9
821993,"uspractice","acceptance for all",27,10
596482,"uspaper","freedom",24,1
596482,"uspaper","speech",27,2
596482,"uspaper","bear arms",11,3
596482,"uspaper","life",25,4
596482,"uspaper","liberty",13,5
596482,"uspractice","liberty",33,6
596482,"uspractice","freedom of speech",21,7
596482,"uspractice","capitalism",31,8
596482,"uspractice","right to trial",14,9
596482,"uspractice","golden rule",1,10
454707,"uspaper","freedom",20,1
454707,"uspaper","values",20,2
454707,"uspaper","equality",20,3
454707,"uspaper","dreams",20,4
454707,"uspaper","independence",20,5
454707,"uspractice","freedom",20,6
454707,"uspractice","values",20,7
454707,"uspractice","independence",20,8
454707,"uspractice","dreams",20,9
454707,"uspractice","equality",20,10
500444,"uspaper","pursuit of happiness",27,1
500444,"uspaper","right to bear arms",10,2
500444,"uspaper","freedom of religion",10,3
500444,"uspaper","fair elections",23,4
500444,"uspaper","justice for all",30,5
500444,"uspractice","strong democratic system",50,6
500444,"uspractice","equal opportunity",21,7
500444,"uspractice","freedom of speech",10,8
500444,"uspractice","justice for all",17,9
500444,"uspractice","religious freedom",2,10
614644,"uspaper","freedom",20,1
614644,"uspaper","justice",20,2
614644,"uspaper","domestic tranquility",20,3
614644,"uspaper","provide for common defense",20,4
614644,"uspaper","promote the general welfare",20,5
614644,"uspractice","no discrimination",20,6
614644,"uspractice","freedom",20,7
614644,"uspractice","environmental protection",20,8
614644,"uspractice","opportunity",20,9
614644,"uspractice","against oppression",20,10
817718,"uspaper","freedom of speech",50,1
817718,"uspaper","gun rights",50,2
817718,"uspaper","diversity",0,3
817718,"uspaper","equality",0,4
817718,"uspaper","freedom of religion",0,5
817718,"uspractice","free speech",47,6
817718,"uspractice","capitalism",48,7
817718,"uspractice","gun rights",4,8
817718,"uspractice","diversity",0,9
817718,"uspractice","compassion",1,10
744458,"uspaper","freedom of speach",20,1
744458,"uspaper","freedom of religion",20,2
744458,"uspaper","freedom of press",20,3
744458,"uspaper","right to arm",20,4
744458,"uspaper","right to assemble",20,5
744458,"uspractice","voting right",20,6
744458,"uspractice","freedom of speach",20,7
744458,"uspractice","rights of religion",20,8
744458,"uspractice","rights to assemble",20,9
744458,"uspractice","rights to arm",20,10
886251,"uspaper","life",10,1
886251,"uspaper","liberty",90,2
886251,"uspaper","pursuit of happiness",0,3
886251,"uspaper","freedom of religion",0,4
886251,"uspaper","equality",0,5
886251,"uspractice","freedom",100,6
886251,"uspractice","liberty",0,7
886251,"uspractice","pursuit of happiness",0,8
886251,"uspractice","strength",0,9
886251,"uspractice","benevolence",0,10
296181,"uspaper","freedoom",20,1
296181,"uspaper","unity",20,2
296181,"uspaper","democracy",20,3
296181,"uspaper","prosuit of happiness",20,4
296181,"uspaper","equility",20,5
296181,"uspractice","freedom",9,6
296181,"uspractice","unity",11,7
296181,"uspractice","appretion",20,8
296181,"uspractice","government control",30,9
296181,"uspractice","poverty",30,10
127603,"uspaper","life",13,1
127603,"uspaper","liberty",25,2
127603,"uspaper","pursuit of happiness",36,3
127603,"uspaper","equality",14,4
127603,"uspaper","justice",12,5
127603,"uspractice","democracy",37,6
127603,"uspractice","equal rights",29,7
127603,"uspractice","right to privacy",10,8
127603,"uspractice","freedom of speech",14,9
127603,"uspractice","freedom of religion",10,10
674115,"uspaper","jusice",38,1
674115,"uspaper","freedom",23,2
674115,"uspaper","security",26,3
674115,"uspaper","honesty",11,4
674115,"uspaper","protection",2,5
674115,"uspractice","freedom",79,6
674115,"uspractice","having good healthcare",0,7
674115,"uspractice","protection",0,8
674115,"uspractice","justice",21,9
674115,"uspractice","trustworthiness",0,10
367783,"uspaper","freedom of expression",15,1
367783,"uspaper","equality between all",38,2
367783,"uspaper","peacetime",6,3
367783,"uspaper","no overbearing policies",23,4
367783,"uspaper","no overarching religion",18,5
367783,"uspractice","corporatization",10,6
367783,"uspractice","wealth",20,7
367783,"uspractice","status trumps all",25,8
367783,"uspractice","ideals of powerful",25,9
367783,"uspractice","democracy when convenient",20,10
439006,"uspaper","democracy in goverment",25,1
439006,"uspaper","separation of power",25,2
439006,"uspaper","diversity amongst us",10,3
439006,"uspaper","checks and balances",25,4
439006,"uspaper","equality for all",15,5
439006,"uspractice","freedom for all",20,6
439006,"uspractice","equality for all",20,7
439006,"uspractice","liberty for all",20,8
439006,"uspractice","self-government",20,9
439006,"uspractice","diversity amongst us",20,10
334406,"uspaper","freedom",27,1
334406,"uspaper","bravery",11,2
334406,"uspaper","loyalty",11,3
334406,"uspaper","opportunity",30,4
334406,"uspaper","work",21,5
334406,"uspractice","opportunity",16,6
334406,"uspractice","freedom",42,7
334406,"uspractice","loyalty",16,8
334406,"uspractice","hard work",12,9
334406,"uspractice","strength",14,10
940197,"uspaper","land of opportunities",20,1
940197,"uspaper","freedom for all",20,2
940197,"uspaper","equality for all",20,3
940197,"uspaper","melting pot",20,4
940197,"uspaper","fairness for all",20,5
940197,"uspractice","wealthy win",54,6
940197,"uspractice","not fair for all",16,7
940197,"uspractice","lots of poverty",3,8
940197,"uspractice","gender discrimination",19,9
940197,"uspractice","greedy people",8,10
209498,"uspaper","life",19,1
209498,"uspaper","liberty",20,2
209498,"uspaper","pursuit of happiness",21,3
209498,"uspaper","nation under god",20,4
209498,"uspaper","right bear arms",20,5
209498,"uspractice","capitalism",20,6
209498,"uspractice","corporate greed",20,7
209498,"uspractice","gun control",20,8
209498,"uspractice","free speech",20,9
209498,"uspractice","democracy",20,10
288844,"uspaper","freedom",25,1
288844,"uspaper","personal rights",30,2
288844,"uspaper","prosperity",25,3
288844,"uspaper","personal responsibility",10,4
288844,"uspaper","civility",10,5
288844,"uspractice","military strength",20,6
288844,"uspractice","global leadership",20,7
288844,"uspractice","democracy",20,8
288844,"uspractice","individual freedom",20,9
288844,"uspractice","self-reliance",20,10
214993,"uspaper","created equal",20,1
214993,"uspaper","liberty and justice",20,2
214993,"uspaper","fair",20,3
214993,"uspaper","freedom",20,4
214993,"uspaper","opportunity",20,5
214993,"uspractice","all equal",20,6
214993,"uspractice","all have a voice",20,7
214993,"uspractice","justice",20,8
214993,"uspractice","care",20,9
214993,"uspractice","empathy",20,10
629961,"uspaper","independence",27,1
629961,"uspaper","fairness",20,2
629961,"uspaper","created equal",21,3
629961,"uspaper","freedom of speach",22,4
629961,"uspaper","right to bear arms",10,5
629961,"uspractice","fairness",19,6
629961,"uspractice","superpower",30,7
629961,"uspractice","independence",17,8
629961,"uspractice","democracy",17,9
629961,"uspractice","freedom of speach",17,10
215065,"uspaper","democracy",51,1
215065,"uspaper","freedom to bear arms",12,2
215065,"uspaper","free speech for republicans",16,3
215065,"uspaper","freedom to incite riots",14,4
215065,"uspaper","ability to reverse set laws",7,5
215065,"uspractice","democracy",100,6
215065,"uspractice","freedom of speech",0,7
215065,"uspractice","liberty",0,8
215065,"uspractice","equality",0,9
215065,"uspractice","health and happiness",0,10
545785,"uspaper","future",14,1
545785,"uspaper","progess",10,2
545785,"uspaper","equality",22,3
545785,"uspaper","independence",30,4
545785,"uspaper","american dream",24,5
545785,"uspractice","diversity",23,6
545785,"uspractice","hardwork",15,7
545785,"uspractice","history",17,8
545785,"uspractice","future",40,9
545785,"uspractice","values",5,10
233533,"uspaper","freedom of speech",16,1
233533,"uspaper","democracy",44,2
233533,"uspaper","liberty",36,3
233533,"uspaper","bear arms",0,4
233533,"uspaper","land ownership",4,5
233533,"uspractice","democracy",49,6
233533,"uspractice","freedom",30,7
233533,"uspractice","business",7,8
233533,"uspractice","ownership",8,9
233533,"uspractice","speech",6,10
561354,"uspaper","liberty for all",20,1
561354,"uspaper","freedom from tryanny",10,2
561354,"uspaper","pursuit of happiness",10,3
561354,"uspaper","states rights",50,4
561354,"uspaper","freedom from oppression",10,5
561354,"uspractice","freedom",20,6
561354,"uspractice","justice",10,7
561354,"uspractice","sovereingty",20,8
561354,"uspractice","protection",30,9
561354,"uspractice","peace",20,10
891039,"uspaper","individual rights",20,1
