state,county,location,FIPS,county_gini,county_density,county_medianincome
Texas,Tyler,"Tyler, Texas",48457,0.4366,8.978519268,46955
Texas,Upshur,"Upshur, Texas",48459,0.4536,27.00094529,51634
Texas,Upton,"Upton, Texas",48461,0.4197,1.130322867,49340
Texas,Uvalde,"Uvalde, Texas",48463,0.4861,6.71956645,48438
Texas,Val Verde,"Val Verde, Texas",48465,0.4351,6.019376385,50532
Texas,Van Zandt,"Van Zandt, Texas",48467,0.458,24.91390478,59929
Texas,Victoria,"Victoria, Texas",48469,0.4437,40.25570864,57142
Texas,Walker,"Walker, Texas",48471,0.469,35.22136929,43012
Texas,Waller,"Waller, Texas",48473,0.4507,37.59734277,65437
Texas,Ward,"Ward, Texas",48475,0.504,5.353476716,58461
Texas,Washington,"Washington, Texas",48477,0.4833,22.23629541,66601
Texas,Webb,"Webb, Texas",48479,0.4587,31.24823864,50865
Texas,Wharton,"Wharton, Texas",48481,0.4732,14.77044695,56522
Texas,Wheeler,"Wheeler, Texas",48483,0.4394,2.314443856,49282
Texas,Wichita,"Wichita, Texas",48485,0.4552,81.09581497,53148
Texas,Wilbarger,"Wilbarger, Texas",48487,0.411,5.132144777,48117
Texas,Willacy,"Willacy, Texas",48489,0.4776,14.22180693,37087
Texas,Williamson,"Williamson, Texas",48491,0.3987,181.9645215,96653
Texas,Wilson,"Wilson, Texas",48493,0.4418,23.15360526,78794
Texas,Winkler,"Winkler, Texas",48495,0.3823,3.580745035,62477
Texas,Wise,"Wise, Texas",48497,0.415,27.59556666,77668
Texas,Wood,"Wood, Texas",48499,0.4608,26.21804117,53485
Texas,Yoakum,"Yoakum, Texas",48501,0.4079,4.13807592,66816
Texas,Young,"Young, Texas",48503,0.4596,7.647754706,53715
Texas,Zapata,"Zapata, Texas",48505,0.5539,5.556723827,37474
Texas,Zavala,"Zavala, Texas",48507,0.3776,3.61012777,35046
Utah,Beaver,"Beaver, Utah",49001,0.3408,0.963125031,59437
Utah,Box Elder,"Box Elder, Utah",49003,0.3871,3.561651789,69538
Utah,Cache,"Cache, Utah",49005,0.4253,40.55374337,69670
Utah,Carbon,"Carbon, Utah",49007,0.4194,5.313401251,50503
Utah,Daggett,"Daggett, Utah",49009,0.3751,0.339023252,57400
Utah,Davis,"Davis, Utah",49011,0.3924,439.7942758,93260
Utah,Duchesne,"Duchesne, Utah",49013,0.4066,2.41291168,63327
Utah,Emery,"Emery, Utah",49015,0.3668,0.88671668,62257
Utah,Garfield,"Garfield, Utah",49017,0.4442,0.374303192,56943
Utah,Grand,"Grand, Utah",49019,0.4536,1.010895117,52645
Utah,Iron,"Iron, Utah",49021,0.4399,5.820339547,61421
Utah,Juab,"Juab, Utah",49023,0.3752,1.246299196,77036
Utah,Kane,"Kane, Utah",49025,0.4753,0.711250453,62311
Utah,Millard,"Millard, Utah",49027,0.3936,0.744322167,68131
Utah,Morgan,"Morgan, Utah",49029,0.3776,7.219823534,111472
Utah,Piute,"Piute, Utah",49031,0.4767,0.96927941,50768
Utah,Rich,"Rich, Utah",49033,0.4015,0.881900083,70815
Utah,Salt Lake,"Salt Lake, Utah",49035,0.4315,583.1622532,80676
Utah,San Juan,"San Juan, Utah",49037,0.458,0.754500567,48071
Utah,Sanpete,"Sanpete, Utah",49039,0.4112,7.131302246,62098
Utah,Sevier,"Sevier, Utah",49041,0.3903,4.267987066,68303
Utah,Summit,"Summit, Utah",49043,0.5044,8.361785805,124354
Utah,Tooele,"Tooele, Utah",49045,0.3474,3.625506481,90591
Utah,Uintah,"Uintah, Utah",49047,0.4316,3.128779417,64105
Utah,Utah,"Utah, Utah",49049,0.4237,113.7790082,86597
Utah,Wasatch,"Wasatch, Utah",49051,0.4672,10.01257034,102206
Utah,Washington,"Washington, Utah",49053,0.4463,25.53460375,63639
Utah,Wayne,"Wayne, Utah",49055,0.3992,0.422653771,57768
Utah,Weber,"Weber, Utah",49057,0.3968,165.9814234,72348
Vermont,Addison,"Addison, Vermont",50001,0.4078,18.61112733,79756
Vermont,Bennington,"Bennington, Vermont",50003,0.468,20.54645979,65185
Vermont,Caledonia,"Caledonia, Vermont",50005,0.4567,18.09986548,59762
Vermont,Chittenden,"Chittenden, Vermont",50007,0.4482,116.6051304,84290
Vermont,Essex,"Essex, Vermont",50009,0.4644,3.611995841,50840
Vermont,Franklin,"Franklin, Vermont",50011,0.3986,29.85033365,69583
Vermont,Grand Isle,"Grand Isle, Vermont",50013,0.4214,32.87212693,80693
Vermont,Lamoille,"Lamoille, Vermont",50015,0.5,21.26097217,64083
Vermont,Orange,"Orange, Vermont",50017,0.3872,16.26226653,71487
Vermont,Orleans,"Orleans, Vermont",50019,0.4227,14.98095861,54346
Vermont,Rutland,"Rutland, Vermont",50021,0.44,24.61284762,59916
Vermont,Washington,"Washington, Vermont",50023,0.4291,32.86279321,75692
Vermont,Windham,"Windham, Vermont",50025,0.4664,21.20963174,64381
Vermont,Windsor,"Windsor, Vermont",50027,0.4744,22.07196335,65086
Virginia,Accomack,"Accomack, Virginia",51001,0.4533,28.13596811,50949
Virginia,Albemarle,"Albemarle, Virginia",51003,0.4737,56.99600947,91849
Virginia,Alleghany,"Alleghany, Virginia",51005,0.4683,13.21622297,49197
Virginia,Amelia,"Amelia, Virginia",51007,0.4323,13.96955997,62884
Virginia,Amherst,"Amherst, Virginia",51009,0.4402,25.97196021,57294
Virginia,Appomattox,"Appomattox, Virginia",51011,0.4298,17.99514229,58860
Virginia,Arlington,"Arlington, Virginia",51013,0.4464,3442.635855,124474
Virginia,Augusta,"Augusta, Virginia",51015,0.4049,29.82422931,69243
Virginia,Bath,"Bath, Virginia",51017,0.4405,3.20510469,56200
Virginia,Bedford,"Bedford, Virginia",51019,0.4245,39.57522961,66026
Virginia,Bland,"Bland, Virginia",51021,0.3817,6.95986351,50492
Virginia,Botetourt,"Botetourt, Virginia",51023,0.4226,23.69783168,74081
Virginia,Brunswick,"Brunswick, Virginia",51025,0.4352,11.36348173,47401
Virginia,Buchanan,"Buchanan, Virginia",51027,0.4452,16.99802047,38087
Virginia,Buckingham,"Buckingham, Virginia",51029,0.4387,11.32682197,54263
Virginia,Campbell,"Campbell, Virginia",51031,0.42,42.33097538,53059
Virginia,Caroline,"Caroline, Virginia",51033,0.4235,22.0885014,73390
Virginia,Carroll,"Carroll, Virginia",51035,0.4492,24.18545246,45956
Virginia,Charles City,"Charles City, Virginia",51036,0.5194,14.77315106,63299
Virginia,Charlotte,"Charlotte, Virginia",51037,0.4747,9.825264483,48382
Virginia,Chesapeake,"Chesapeake, Virginia",#N/A,#N/A,#N/A,#N/A
Virginia,Chesterfield,"Chesterfield, Virginia",51041,0.4176,309.4226545,86101
Virginia,Clarke,"Clarke, Virginia",51043,0.4243,31.52541172,91603
Virginia,Craig,"Craig, Virginia",51045,0.388,6.016918983,57299
Virginia,Culpeper,"Culpeper, Virginia",51047,0.4034,51.37008084,82220
Virginia,Cumberland,"Cumberland, Virginia",51049,0.4354,12.70041679,52200
Virginia,Dickenson,"Dickenson, Virginia",51051,0.4971,17.47948146,39722
Virginia,Dinwiddie,"Dinwiddie, Virginia",51053,0.4337,21.69042745,66397
Virginia,Essex,"Essex, Virginia",51057,0.4254,16.57344405,59012
Virginia,Fairfax,"Fairfax, Virginia",51059,0.4312,1129.205805,133845
Virginia,Fauquier,"Fauquier, Virginia",51061,0.413,41.18090441,106714
Virginia,Floyd,"Floyd, Virginia",51063,0.4111,15.87900692,54765
Virginia,Fluvanna,"Fluvanna, Virginia",51065,0.4828,35.34282556,77226
Virginia,Franklin,"Franklin, Virginia",51067,0.4687,31.43790306,60062
Virginia,Frederick,"Frederick, Virginia",51069,0.407,79.57468414,85262
Virginia,Giles,"Giles, Virginia",51071,0.3896,18.17326423,55018
Virginia,Gloucester,"Gloucester, Virginia",51073,0.3887,65.87453804,75630
Virginia,Goochland,"Goochland, Virginia",51075,0.4727,30.931579,104379
Virginia,Grayson,"Grayson, Virginia",51077,0.4567,13.81816123,42553
Virginia,Greene,"Greene, Virginia",51079,0.4008,48.06060325,76941
Virginia,Greensville,"Greensville, Virginia",51081,0.4489,15.2478069,49323
Virginia,Halifax,"Halifax, Virginia",51083,0.4541,16.42137718,46244
Virginia,Hanover,"Hanover, Virginia",51085,0.4176,86.19196373,95195
Virginia,Henrico,"Henrico, Virginia",51087,0.4607,538.0908406,78888
Virginia,Henry,"Henry, Virginia",51089,0.4387,52.09423569,45784
Virginia,Highland,"Highland, Virginia",51091,0.369,2.059023667,48972
Virginia,Isle of Wight,"Isle of Wight, Virginia",51093,0.4395,44.48767262,86286
Virginia,James City,"James City, Virginia",51095,0.4209,201.1067399,92270
Virginia,King and Queen,"King and Queen, Virginia",51097,0.4343,8.639625114,59730
Virginia,King George,"King George, Virginia",51099,0.3751,55.66270872,98668
Virginia,King William,"King William, Virginia",51101,0.3758,23.25252503,79378
Virginia,Lancaster,"Lancaster, Virginia",51103,0.5056,31.2942736,58578
Virginia,Lee,"Lee, Virginia",51105,0.4557,21.4025546,38529
Virginia,Loudoun,"Loudoun, Virginia",51107,0.3882,288.317756,153716
Virginia,Louisa,"Louisa, Virginia",51109,0.4519,27.53357204,68838
Virginia,Lunenburg,"Lunenburg, Virginia",51111,0.406,10.98115119,44852
Virginia,Madison,"Madison, Virginia",51113,0.4431,15.82158638,67527
Virginia,Mathews,"Mathews, Virginia",51115,0.4422,39.5327671,69978
Virginia,Mecklenburg,"Mecklenburg, Virginia",51117,0.4925,19.04720888,48013
Virginia,Middlesex,"Middlesex, Virginia",51119,0.4237,31.69861802,62710
Virginia,Montgomery,"Montgomery, Virginia",51121,0.4886,97.80916474,57752
Virginia,Nelson,"Nelson, Virginia",51125,0.4983,12.14870629,61224
Virginia,New Kent,"New Kent, Virginia",51127,0.3853,38.79298696,102920
Virginia,Northampton,"Northampton, Virginia",51131,0.4956,21.80808623,51059
Virginia,Northumberland,"Northumberland, Virginia",51133,0.5062,24.65466112,63255
Virginia,Nottoway,"Nottoway, Virginia",51135,0.4868,19.03555833,46442
Virginia,Orange,"Orange, Virginia",51137,0.3916,40.30898953,94547
Virginia,Page,"Page, Virginia",51139,0.4048,29.57719489,53449
Virginia,Patrick,"Patrick, Virginia",51141,0.4529,14.27753533,46963
Virginia,Pittsylvania,"Pittsylvania, Virginia",51143,0.4451,24.57499339,52006
Virginia,Powhatan,"Powhatan, Virginia",51145,0.3647,42.39988143,99854
Virginia,Prince Edward,"Prince Edward, Virginia",51147,0.4617,25.32667924,51239
Virginia,Prince George,"Prince George, Virginia",51149,0.3815,55.13934016,79710
Virginia,Prince William,"Prince William, Virginia",51153,0.3888,525.2628815,116354
Virginia,Pulaski,"Pulaski, Virginia",51155,0.4457,41.32659225,53111
Virginia,Rappahannock,"Rappahannock, Virginia",51157,0.4731,10.62761296,80098
Virginia,Richmond,"Richmond, Virginia",51159,0.423,17.90188511,53959
Virginia,Roanoke,"Roanoke, Virginia",51161,0.4403,144.2166524,73438
Virginia,Rockbridge,"Rockbridge, Virginia",51163,0.4627,14.56857294,59252
Virginia,Rockingham,"Rockingham, Virginia",51165,0.4276,36.09542556,72392
Virginia,Russell,"Russell, Virginia",51167,0.4572,22.34797874,45254
Virginia,Scott,"Scott, Virginia",51169,0.4611,15.85906997,42894
Virginia,Shenandoah,"Shenandoah, Virginia",51171,0.4304,32.71150971,65308
Virginia,Smyth,"Smyth, Virginia",51173,0.4456,26.56904103,42303
Virginia,Southampton,"Southampton, Virginia",51175,0.3975,11.55962629,57965
Virginia,Spotsylvania,"Spotsylvania, Virginia",51177,0.3982,126.3714018,100162
Virginia,Stafford,"Stafford, Virginia",51179,0.3743,206.5466381,116569
Virginia,Suffolk,"Suffolk, Virginia",#N/A,#N/A,#N/A,#N/A
Virginia,Surry,"Surry, Virginia",51181,0.4298,9.135254713,61358
Virginia,Sussex,"Sussex, Virginia",51183,0.3984,9.046380986,54282
Virginia,Tazewell,"Tazewell, Virginia",51185,0.4738,31.31740226,40728
Virginia,Virginia Beach,"Virginia Beach, Virginia",#N/A,#N/A,#N/A,#N/A
Virginia,Warren,"Warren, Virginia",51187,0.4138,70.99727487,73546
Virginia,Washington,"Washington, Virginia",51191,0.4491,37.43397086,54223
Virginia,Westmoreland,"Westmoreland, Virginia",51193,0.4894,29.69606172,59959
Virginia,Wise,"Wise, Virginia",51195,0.4327,37.34795996,41994
Virginia,Wythe,"Wythe, Virginia",51197,0.4392,24.18978897,51206
Virginia,York,"York, Virginia",51199,0.3789,249.4741948,97500
Washington,Adams,"Adams, Washington",53001,0.4392,3.901559352,57405
Washington,Asotin,"Asotin, Washington",53003,0.4584,13.55857989,56438
Washington,Benton,"Benton, Washington",53005,0.4309,44.09960568,77339
Washington,Chelan,"Chelan, Washington",53007,0.4546,10.0131002,64700
Washington,Clallam,"Clallam, Washington",53009,0.4402,16.54104323,62623
Washington,Clark,"Clark, Washington",53011,0.4221,285.9036491,83790
Washington,Columbia,"Columbia, Washington",53013,0.473,1.778518857,59650
Washington,Cowlitz,"Cowlitz, Washington",53015,0.4392,35.58128382,70104
Washington,Douglas,"Douglas, Washington",53017,0.4545,8.780166107,64932
Washington,Ferry,"Ferry, Washington",53019,0.4747,1.327641282,50565
Washington,Franklin,"Franklin, Washington",53021,0.4218,28.19276626,79532
Washington,Garfield,"Garfield, Washington",53023,0.3721,1.208003087,61268
Washington,Grant,"Grant, Washington",53025,0.4209,13.66887645,61815
Washington,Grays Harbor,"Grays Harbor, Washington",53027,0.4299,14.61430512,55018
Washington,Island,"Island, Washington",53029,0.4324,151.16567,76729
Washington,Jefferson,"Jefferson, Washington",53031,0.4686,6.605031399,61548
Washington,King,"King, Washington",53033,0.4723,394.8557332,110351
Washington,Kitsap,"Kitsap, Washington",53035,0.43,256.478252,86826
Washington,Kittitas,"Kittitas, Washington",53037,0.4451,7.533642585,62721
Washington,Klickitat,"Klickitat, Washington",53039,0.4637,4.413807036,61542
Washington,Lewis,"Lewis, Washington",53041,0.429,12.36463646,63828
Washington,Lincoln,"Lincoln, Washington",53043,0.4277,1.743694107,64692
Washington,Mason,"Mason, Washington",53045,0.4184,25.20310389,73696
Washington,Okanogan,"Okanogan, Washington",53047,0.4221,3.05278394,55233
Washington,Pacific,"Pacific, Washington",53049,0.4349,8.808827018,58715
Washington,Pend Oreille,"Pend Oreille, Washington",53051,0.4168,3.644973251,55060
Washington,Pierce,"Pierce, Washington",53053,0.4177,199.0552976,85492
Washington,San Juan,"San Juan, Washington",53055,0.5377,36.57179587,71678
Washington,Skagit,"Skagit, Washington",53057,0.4319,27.65011534,72831
Washington,Skamania,"Skamania, Washington",53059,0.4292,2.705541935,75158
Washington,Snohomish,"Snohomish, Washington",53061,0.4121,145.5609686,99650
Washington,Spokane,"Spokane, Washington",53063,0.4495,108.9811133,65571
Washington,Stevens,"Stevens, Washington",53065,0.4439,6.890758741,60180
Washington,Thurston,"Thurston, Washington",53067,0.4062,146.7926993,81544
Washington,Wahkiakum,"Wahkiakum, Washington",53069,0.4418,6.151638319,64777
Washington,Walla Walla,"Walla Walla, Washington",53071,0.4502,18.31232697,63631
Washington,Whatcom,"Whatcom, Washington",53073,0.4377,39.71331035,71739
Washington,Whitman,"Whitman, Washington",53075,0.5299,8.689018867,53140
Washington,Yakima,"Yakima, Washington",53077,0.4223,22.41575481,60058
West Virginia,Barbour,"Barbour, West Virginia",54001,0.4612,18.93951433,43545
West Virginia,Berkeley,"Berkeley, West Virginia",54003,0.3993,136.4498415,70893
West Virginia,Boone,"Boone, West Virginia",54005,0.4135,17.56549137,41227
West Virginia,Braxton,"Braxton, West Virginia",54007,0.4293,10.79518704,41587
West Virginia,Brooke,"Brooke, West Virginia",54009,0.4022,98.56552662,52217
West Virginia,Cabell,"Cabell, West Virginia",54011,0.5173,130.9605756,46923
West Virginia,Calhoun,"Calhoun, West Virginia",54013,0.4843,10.22602104,38835
West Virginia,Clay,"Clay, West Virginia",54015,0.4803,9.919635136,38261
West Virginia,Doddridge,"Doddridge, West Virginia",54017,0.4585,10.30820666,48473
West Virginia,Fayette,"Fayette, West Virginia",54019,0.4297,25.75092717,40478
West Virginia,Gilmer,"Gilmer, West Virginia",54021,0.411,9.358771578,40450
West Virginia,Grant,"Grant, West Virginia",54023,0.4222,9.415308783,47357
West Virginia,Greenbrier,"Greenbrier, West Virginia",54025,0.4897,13.38240761,41958
West Virginia,Hampshire,"Hampshire, West Virginia",54027,0.4125,14.08584133,52186
West Virginia,Hancock,"Hancock, West Virginia",54029,0.4497,138.7193411,52301
West Virginia,Hardy,"Hardy, West Virginia",54031,0.459,9.177860175,51591
West Virginia,Harrison,"Harrison, West Virginia",54033,0.4429,63.30566415,52026
West Virginia,Jackson,"Jackson, West Virginia",54035,0.4668,24.12771551,58606
West Virginia,Jefferson,"Jefferson, West Virginia",54037,0.4167,103.6373274,85277
West Virginia,Kanawha,"Kanawha, West Virginia",54039,0.4888,79.52584488,55069
West Virginia,Lewis,"Lewis, West Virginia",54041,0.4848,16.24122175,47275
West Virginia,Lincoln,"Lincoln, West Virginia",54043,0.4852,18.62130124,41452
West Virginia,Logan,"Logan, West Virginia",54045,0.4903,28.7616404,40394
West Virginia,Marion,"Marion, West Virginia",54049,0.4255,70.65279753,51252
West Virginia,Marshall,"Marshall, West Virginia",54051,0.4881,40.00311004,51385
West Virginia,Mason,"Mason, West Virginia",54053,0.4903,24.14576217,44360
West Virginia,McDowell,"McDowell, West Virginia",54047,0.4547,13.90876411,28720
West Virginia,Mercer,"Mercer, West Virginia",54055,0.4539,55.74156947,45679
West Virginia,Mineral,"Mineral, West Virginia",54057,0.4417,32.12303315,54960
West Virginia,Mingo,"Mingo, West Virginia",54059,0.4979,22.57541655,33416
West Virginia,Monongalia,"Monongalia, West Virginia",54061,0.5132,112.8548858,56706
West Virginia,Monroe,"Monroe, West Virginia",54063,0.3956,10.99861625,47344
West Virginia,Morgan,"Morgan, West Virginia",54065,0.4003,29.70526622,58460
West Virginia,Nicholas,"Nicholas, West Virginia",54067,0.4286,15.11587899,47186
West Virginia,Ohio,"Ohio, West Virginia",54069,0.4904,155.224963,53560
West Virginia,Pendleton,"Pendleton, West Virginia",54071,0.4022,3.913999285,48035
West Virginia,Pleasants,"Pleasants, West Virginia",54073,0.5551,22.27546376,53712
West Virginia,Pocahontas,"Pocahontas, West Virginia",54075,0.4327,3.502970421,40260
West Virginia,Preston,"Preston, West Virginia",54077,0.4212,20.13604234,57174
West Virginia,Putnam,"Putnam, West Virginia",54079,0.4262,63.27692094,66946
West Virginia,Raleigh,"Raleigh, West Virginia",54081,0.4949,48.62138983,42525
West Virginia,Randolph,"Randolph, West Virginia",54083,0.4479,10.79355424,44451
West Virginia,Ritchie,"Ritchie, West Virginia",54085,0.4575,8.484183822,47873
West Virginia,Roane,"Roane, West Virginia",54087,0.4923,11.3420203,41202
West Virginia,Summers,"Summers, West Virginia",54089,0.4249,13.93929225,40704
West Virginia,Taylor,"Taylor, West Virginia",54091,0.4238,37.88144123,51580
West Virginia,Tucker,"Tucker, West Virginia",54093,0.4169,6.474592811,49097
West Virginia,Tyler,"Tyler, West Virginia",54095,0.4492,13.42083618,51594
West Virginia,Upshur,"Upshur, West Virginia",54097,0.4832,26.78804072,49704
West Virginia,Wayne,"Wayne, West Virginia",54099,0.4864,31.06248326,49227
West Virginia,Webster,"Webster, West Virginia",54101,0.4602,5.942176683,36919
West Virginia,Wetzel,"Wetzel, West Virginia",54103,0.4221,16.83651403,50110
West Virginia,Wirt,"Wirt, West Virginia",54105,0.4191,9.626352729,50160
West Virginia,Wood,"Wood, West Virginia",54107,0.4595,90.12947947,53435
West Virginia,Wyoming,"Wyoming, West Virginia",54109,0.458,16.78314146,37522
Wisconsin,Adams,"Adams, Wisconsin",55001,0.4124,12.00365698,53592
Wisconsin,Ashland,"Ashland, Wisconsin",55003,0.4294,5.805334489,54799
Wisconsin,Barron,"Barron, Wisconsin",55005,0.436,20.24490268,60371
Wisconsin,Bayfield,"Bayfield, Wisconsin",55007,0.4282,3.916718463,63136
Wisconsin,Brown,"Brown, Wisconsin",55009,0.4369,189.2196973,67232
Wisconsin,Buffalo,"Buffalo, Wisconsin",55011,0.396,7.522769421,61382
Wisconsin,Burnett,"Burnett, Wisconsin",55013,0.427,7.170697467,56874
Wisconsin,Calumet,"Calumet, Wisconsin",55015,0.412,60.42036361,78666
Wisconsin,Chippewa,"Chippewa, Wisconsin",55017,0.4221,24.36602328,62306
Wisconsin,Clark,"Clark, Wisconsin",55019,0.407,11.00859372,59258
Wisconsin,Columbia,"Columbia, Wisconsin",55021,0.3943,28.7246932,74842
Wisconsin,Crawford,"Crawford, Wisconsin",55023,0.4377,11.02051478,57130
Wisconsin,Dane,"Dane, Wisconsin",55025,0.4454,170.9771651,77653
Wisconsin,Dodge,"Dodge, Wisconsin",55027,0.3959,38.70069472,67743
Wisconsin,Door,"Door, Wisconsin",55029,0.4561,21.9814925,64818
Wisconsin,Douglas,"Douglas, Wisconsin",55031,0.4199,12.84804206,58412
Wisconsin,Dunn,"Dunn, Wisconsin",55033,0.4225,20.20886208,64065
Wisconsin,Eau Claire,"Eau Claire, Wisconsin",55035,0.4385,62.33524773,63073
Wisconsin,Florence,"Florence, Wisconsin",55037,0.4189,3.430539987,62243
Wisconsin,Fond du Lac,"Fond du Lac, Wisconsin",55039,0.4039,54.89984741,69428
Wisconsin,Forest,"Forest, Wisconsin",55041,0.4217,3.432971861,52275
Wisconsin,Grant,"Grant, Wisconsin",55043,0.418,17.44813292,57861
Wisconsin,Green Lake,"Green Lake, Wisconsin",55047,0.4124,20.71875952,59732
Wisconsin,Green,"Green, Wisconsin",55045,0.4119,24.37023942,73386
Wisconsin,Iowa,"Iowa, Wisconsin",55049,0.4073,11.95719362,73294
Wisconsin,Iron,"Iron, Wisconsin",55051,0.4325,2.910323624,50731
Wisconsin,Jackson,"Jackson, Wisconsin",55053,0.4251,8.019932341,59478
Wisconsin,Jefferson,"Jefferson, Wisconsin",55055,0.4086,58.73553431,69247
