CaseId,WEIGHT,RND_00,RND_01,Q1A,Q1B,Q1C,Q1D,Q1E,Q2,Q2_TEXT,CONDITION1,CONDITION2,CONDITION3,ORDERA,ORDERB,ORDERC,ORDERD,ORDERE,Q3A,Q3B,Q3C,Q3D,Q4,Q5,Q6,Q7,NOV5,NOV7,NOV7_OE,PartyID7,PartyID5,IDEO,RELIG,RELIG_OE,ATTEND,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
969,0.80573704,2,1,Liberty,Freedom,Religious freedom,Freedom of speach,Justice system,1,Liberty,,,Free from outside attacks on life and prosperity solve without fear. Ability to come and go as you please under specific laws of the land.,4,1,3,5,2,3,3,3,5,5,5,7,4,4,2,,7,5,3,1,,4,11/26/2024 19:31,11/26/2024 19:50,20,2,1,Smartphone,1,69,4,6,1,3,1,1,14,4,8,VA,3,5,1,1,1,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,1
976,1.51312753,1,0,The people safey,Better medical coverage,Lower housing price,Lowing grocery prices,Affordable tax breakes,3,Lower housing price,,The rent has sky rocket since the start of covid 19 and it is continuing to go up. And the income of most middle class Americans has drop.,,1,3,2,5,4,4,2,4,4,5,4,3,6,4,1,,4,3,3,1,,4,11/21/2024 19:25,11/21/2024 19:34,10,2,1,Smartphone,2,69,4,6,2,2,1,1,6,1,3,GA,3,5,1,1,2,4,4,6,#NULL!,1,1,#NULL!,5
980,0.22860392,1,0,equality,unity,liberty,justice,peace,4,justice,,It seems like there are two sets of rules. One set is for these people and another set for those. That's not justice.,,1,3,5,4,2,6,5,4,3,4,2,2,6,4,1,,1,1,3,12,,1,11/18/2024 21:20,11/18/2024 21:33,13,2,1,Desktop,2,67,4,6,2,3,5,1,13,3,7,VA,3,5,1,1,1,3,4,2,0,0,0,0,2
984,0.46902891,0,0,Freedom from government overreach,Limited government,Free speech,Self reliance,Freedom of religion,2,Limited government,"Honestly , I think the government has become more involved in our lives via taxes and regulation. Too over reaching",,,1,5,4,2,3,2,5,4,2,4,3,5,2,4,2,,4,3,3,2,,3,11/18/2024 19:42,11/18/2024 19:55,13,2,1,Smartphone,2,58,3,5,1,4,1,1,18,4,9,MD,3,5,1,1,1,1,3,4,#NULL!,#NULL!,#NULL!,#NULL!,4
990,0.48618918,1,1,Freedom,Welcoming immigrants,Innovation,World leaders,Equality,1,Freedom,,"With freedom comes responsibility. “Freedom isn’t free”. The examples that immediately come to mind are abortion restrictions and vaccine mandates.  I am pro-choice. Paradoxically, I feel that vaccines are necessary and should be required for all children attending public schools.  Not everything is black and white, including the concept of freedom.",,5,3,1,2,4,5,5,5,5,3,2,6,5,4,1,,4,3,3,11,,1,11/19/2024 19:54,11/19/2024 20:03,17,2,1,Smartphone,2,64,4,5,1,4,1,1,14,4,8,NY,1,2,1,1,1,2,1,2,#NULL!,#NULL!,#NULL!,#NULL!,2
997,1.26683159,1,1,Freedom,Safety,Growth,Acceptance,Happiness,1,Freedom,,"The change in economy and government has allowed for the vast majority of people to feel the American dream is gone, therefore so is the freedom we seek here",,3,5,4,2,1,6,7,6,7,2,1,1,7,1,#NULL!,,2,1,1,12,,2,11/24/2024 17:27,11/24/2024 17:43,16,2,1,Smartphone,2,34,2,2,1,4,5,1,14,4,8,OH,2,3,1,1,1,1,4,6,#NULL!,3,#NULL!,1,2
998,0.90727618,1,0,freedom,98,98,98,98,1,freedom,,no one is truely free. Trapped and controlled by the government and its tyrannt polices and endless taxations,,2,4,1,5,3,7,1,7,1,2,1,1,7,4,2,,2,1,3,12,,2,11/21/2024 8:02,11/21/2024 8:07,5,2,1,Desktop,1,41,2,3,2,5,1,1,18,4,9,MI,2,3,1,1,1,2,4,4,#NULL!,#NULL!,#NULL!,2,1
1001,2.06496585,0,0,Freedom,Equality,98,98,98,1,Freedom,"I really don’t think we have much freedom here. People are brainwashed thinking they do, but what really is their freedom? Not being able to afford healthcare? Not being able to afford going to college? Starting their careers with thousands of dollar in debt?",,,1,4,3,2,5,7,7,7,1,2,2,2,7,4,1,,1,1,1,9,,1,11/18/2024 16:14,11/26/2024 17:45,14,2,1,Smartphone,2,30,2,2,1,4,1,1,11,3,6,WA,4,9,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
1007,0.36857655,2,0,freedom of speach,right to work,hard work enables you to improve your circumstances,education and advancement,united with my neighbors,3,hard work enables you to improve your circumstances,,,through hard work and passion you can earn and grow a life that you want and better for the future.,3,1,4,5,2,5,3,5,3,4,4,3,5,4,2,,6,5,2,2,,3,11/18/2024 20:44,11/21/2024 17:27,8,2,1,Desktop,2,34,2,2,1,4,5,1,15,4,8,OH,2,3,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1011,6.98712493,2,1,freedom,opportunity,diversity,freedom of opinion,freedom of religion,1,freedom,,,Freedom is the ability to have the opportunity to pursue what one wants in the way that they want it.,4,1,5,3,2,6,5,4,3,4,4,6,4,4,2,,6,5,4,1,,9,11/18/2024 22:40,11/18/2024 22:50,11,2,1,Desktop,2,21,1,1,5,1,5,2,11,3,6,CA,4,9,1,1,1,1,3,5,#NULL!,#NULL!,#NULL!,1,4
1012,0.43866189,0,0,Honesty,Privacy,Punctuality,Innovation,Indiviutluism,4,Innovation,New inventions are being made for helping people. Innovation is needed for the future and the next gen,,,2,4,3,1,5,7,7,7,1,1,1,1,7,2,#NULL!,,4,3,3,12,,1,11/21/2024 19:38,11/21/2024 19:43,6,2,1,Desktop,1,20,1,1,2,1,5,1,8,2,4,VA,3,5,1,1,2,1,1,4,#NULL!,#NULL!,1,#NULL!,3
1018,0.50174154,2,1,Reliability,Accountability,Integrity,Consistency,Commitment,2,Accountability,,,"Accountability is the responsibility to take ownership of one's actions, decisions, and their mistakes.",5,3,4,2,1,1,2,2,1,4,3,2,3,4,2,,5,4,3,11,,2,11/21/2024 19:52,11/21/2024 19:55,3,2,1,Desktop,1,22,1,1,1,3,5,2,11,3,6,CO,4,8,1,1,1,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
1019,0.49310459,1,1,Freedom,Protection,Justice,Democracy,Limited Government,1,Freedom,,Too much government involvement. Speech is becoming censored. Religious freedoms are becoming limited.,,5,2,3,1,4,2,2,5,3,5,4,7,3,4,2,,7,5,5,2,,8,11/19/2024 8:14,11/19/2024 8:24,10,2,1,Smartphone,2,45,3,4,1,4,1,7,15,4,8,WI,2,3,1,1,1,2,4,6,#NULL!,1,2,1,3
1026,0.74064682,2,0,freedom,speach,religion,safety,acceptance,1,freedom,,,Freedom is the right to live safely as you please without being controlled by others or the government.,1,5,2,3,4,7,7,6,3,4,3,5,7,4,1,,2,1,4,11,,1,11/21/2024 12:18,11/21/2024 12:22,4,2,1,Desktop,2,41,2,3,1,4,5,1,13,3,7,LA,3,7,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1028,0.43947845,2,0,Freedom of speech,Equality for everyone,Affordable education,Family values,Freedom of religion,2,Equality for everyone,,,I think that everyone should have equality across the board. Meaning equal pay and job opportunities as well as gay marriage being allowed,5,1,3,2,4,6,6,6,3,5,2,2,6,4,1,,1,1,1,3,,4,11/18/2024 17:17,11/18/2024 17:21,4,2,1,Smartphone,2,43,2,3,1,3,3,2,2,1,1,UT,4,8,1,1,2,3,4,4,#NULL!,#NULL!,3,#NULL!,1
1031,0.46481358,2,1,Liberty,Equality,Popular sovereignty,Federalism,Justice,1,Liberty,,,"Ensuring freedom from oppressive restrictions imposed by authorities on one’s way of life, behavior's,or viewpoints",5,4,2,1,3,5,6,6,5,4,4,6,5,4,2,,6,5,3,9,,1,11/19/2024 8:10,11/19/2024 8:21,11,2,1,Smartphone,1,61,4,5,1,3,1,1,16,4,9,FL,3,5,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1036,1.25713876,1,1,Freedom,Liberty,Equality,Justice,Opportunity,2,Liberty,,Inequity between the rich and poor. Very difficult to get ahead anymore. Too much emphasis on wealth making rather than people.,,2,3,1,4,5,5,3,3,4,4,3,6,2,3,#NULL!,,2,1,4,12,,4,11/21/2024 11:50,11/21/2024 11:54,4,2,1,Desktop,2,24,1,1,1,3,5,1,15,4,8,TX,3,7,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
1038,0.44862266,2,0,freedom of speach,personal beliefs,Liberty,equality,self governance,3,Liberty,,,"being free in a society from oppressive restrictions. No restrictions on behavior, way of life, or political views.",4,1,5,3,2,3,6,5,3,4,2,2,6,4,2,,7,5,5,1,,4,11/18/2024 18:52,11/18/2024 20:01,11,2,1,Desktop,1,70,4,6,5,2,1,5,13,3,7,OR,4,9,1,1,1,1,4,2,0,0,0,0,2
1040,0.78007215,2,0,Freedom of speech,Bear arms,Right to vote,Freedom of press,Free nation,1,Freedom of speech,,,"A person is able to voice their opinion without fear and state their wishes, their thoughts and their opinions on our government.",3,2,1,4,5,7,7,7,1,5,1,1,7,4,2,,6,5,4,1,,1,11/19/2024 4:40,11/19/2024 4:52,13,2,1,Smartphone,1,86,4,7,1,3,1,5,10,2,6,CA,4,9,1,1,1,1,4,5,#NULL!,#NULL!,#NULL!,#NULL!,5
1044,0.21961102,2,1,Freedom,Diversity,Liberty,Justice,Equal opportunity,1,Freedom,,,Freedom from unreasonable searches and seizures. Freedom to move about the country. Freedom to express oneself.,4,5,2,1,3,7,7,5,5,3,3,3,4,1,#NULL!,,2,1,3,2,,7,11/18/2024 18:29,11/18/2024 18:44,16,2,1,Smartphone,1,62,4,5,1,3,5,1,9,2,5,WI,2,3,0,1,2,3,2,1,0,0,0,0,1
1049,0.11980407,2,0,Freedom of speech,Right to bear arms,Freedom of religion,98,98,3,Freedom of religion,,,"The freedom to believe in any spiritual entity of your choosing.
To practice your spiritual beliefs without fear of retribution.",2,1,4,3,5,5,6,6,5,4,4,3,5,4,1,,2,1,2,2,,2,11/19/2024 16:16,11/22/2024 11:05,9,2,1,Desktop,2,63,4,5,1,3,1,1,14,4,8,NM,4,8,1,1,1,1,2,3,0,0,0,0,3
1055,1.12842276,2,1,family,anonymity,freedom,life,others,3,freedom,,,freedom is the lack of restrictions on personal political matters as well as civil and economic................. is that good enough,1,5,3,4,2,7,7,7,4,5,1,1,7,4,2,,4,3,3,14,Zoroaster,1,11/19/2024 19:54,11/19/2024 20:05,12,2,1,Desktop,1,47,3,4,1,2,5,6,7,2,4,KS,2,4,1,1,1,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,3
1057,0.19930018,1,1,Free Speech,Equality,Freedom of Religion,Individual rights,Protection of rights,4,Individual rights,,To much government overreach. Individual freedoms are slowly being taken away. Being forced to pay taxes for things that do not benefit society as a whole.,,3,4,5,1,2,3,6,7,2,5,3,5,3,4,2,,7,5,3,12,,1,11/20/2024 7:43,11/20/2024 7:53,10,2,1,Desktop,1,47,3,4,4,3,1,1,14,4,8,CA,4,9,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
1058,0.17860338,2,1,Freedom from MAGA,Civil rights of al Americans,Religious rights including right to not believe in any religion,Mind your own business,Coolness,1,Freedom from MAGA,,,No project 2025. Put smart selfless in charge but that aint gonna happen. No dictator. No use of tanning bed by a president. Freedom from having to watch a white man dance. LOL!,4,2,5,3,1,7,4,5,4,4,1,1,3,4,1,,1,1,1,11,,1,11/25/2024 14:20,11/25/2024 14:27,8,2,1,Smartphone,1,58,3,5,4,3,1,1,10,2,6,TX,3,7,1,1,1,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
1064,1.39858317,0,0,Freedom,America,Strong,Brave,Unison,1,Freedom,You are able to go as you please when you please. You are not told how many children you may have. You can have a job as a woman,,,5,2,4,3,1,4,4,4,4,3,4,4,4,1,#NULL!,,1,1,3,11,,1,11/21/2024 22:36,11/21/2024 22:41,4,2,1,Smartphone,1,20,1,1,3,2,5,7,5,1,3,MT,4,8,0,1,2,1,3,6,#NULL!,#NULL!,#NULL!,2,7
1084,0.09789454,0,1,Rights,Democracy,Liberty,Equality,Justice,3,Liberty,"In the state of being free from oppressive restrictions imposed by authority of one's life, behavior and political views",,,2,5,1,4,3,4,5,6,2,5,2,7,7,3,#NULL!,,6,5,5,12,,2,11/19/2024 16:18,11/21/2024 8:27,10,2,1,Desktop,2,62,4,5,4,4,1,5,11,3,6,AZ,4,8,1,1,1,1,5,4,#NULL!,#NULL!,#NULL!,1,3
1093,0.97183258,1,1,religious freedom,safety,liberty,life,grace,2,safety,,"There is a trend in the US to ease up on consequences for negative, hurtful action.  Lighter sentences are being issued to those committing property crimes and stealing because they do no lead to physical harm. There is no consideration of the mental harm these crimes result in. You see this trend surface in our school system too. People, young and old, have the right to live in a safe country where there are consequences.",,1,3,5,4,2,4,5,7,1,5,2,6,5,4,2,,7,5,3,1,,6,11/27/2024 12:28,11/27/2024 12:36,8,2,1,Desktop,2,44,2,3,5,4,1,1,18,4,9,VA,3,5,1,1,1,1,4,3,#NULL!,#NULL!,1,#NULL!,2
1094,0.32250860,0,0,Independence,Equality,Individualism,Privacy,Democracy,1,Independence,Americans are free to work and live where they want without government intervention. Americans are generally self-reliant and enjoy freedoms not found in other countries.,,,2,1,3,5,4,5,6,6,2,5,3,7,3,1,#NULL!,,7,5,5,1,,8,11/20/2024 7:48,11/20/2024 13:26,17,2,1,Desktop,1,63,4,5,1,3,1,1,10,2,6,GA,3,5,1,1,1,4,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1097,1.76508428,0,1,Personal freedom,Religious freedom,Financial opportunity,Equality,Civility,4,Equality,The US is not living up to the value of equality. It has been abused and exploited by the wealthy and powerful.,,,2,1,5,4,3,7,7,6,1,3,1,1,7,4,1,,1,1,1,11,,1,11/19/2024 21:13,11/19/2024 21:17,5,2,1,Smartphone,1,46,3,4,1,3,5,2,10,2,6,WV,3,5,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1113,0.10627468,0,1,Trust,Fair,Patience,Honest,Virtues,1,Trust,The government needs to give us reason to trust them especially after the past 4 years. If they don’t then why do we vote for them.,,,4,3,5,1,2,4,4,4,4,5,2,6,6,4,2,,6,5,5,12,,6,11/20/2024 15:46,11/20/2024 15:48,3,2,1,Smartphone,1,49,3,4,4,3,1,1,11,3,6,AZ,4,8,1,1,1,2,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1118,0.98362289,2,0,Equality,Democracy,Justice,Opportunity,Liberty,1,Equality,,,No one is entitled to special treatment or above the law.  All have access to the same means and opportunities to succeed and are not left to perdition because they were not lucky by birth or chance.,4,1,2,3,5,7,4,1,4,5,5,7,5,4,1,,1,1,1,9,,2,11/19/2024 18:19,11/19/2024 18:26,8,2,1,Smartphone,1,48,3,4,1,5,1,1,16,4,9,VA,3,5,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1120,1.51729930,1,0,Life,Liberty,Pursuit of happiness,Justice,Equality,5,Equality,,The voices of the poor are not amplified in the same ways as the wealthy.   Schools in poorer districts receive fewer resources.,,3,1,4,5,2,6,5,5,3,3,3,5,4,4,3,Nikki haley,5,4,3,1,,6,11/20/2024 13:52,11/22/2024 15:06,5,2,1,Smartphone,2,45,3,4,1,5,1,1,13,3,7,TN,3,6,1,1,1,1,4,4,#NULL!,#NULL!,1,#NULL!,1
1124,2.09037025,2,0,Freedom,Equality,Family/community,Independent,Opportunity,1,Freedom,,,"Freedom to pursue opportunities, freedom to make your own choices, freedom to speak your mind, freedom to vote and choose our leaders.",2,1,4,5,3,6,4,3,3,5,3,6,2,4,1,,2,1,1,12,,1,11/21/2024 16:48,11/21/2024 16:53,5,2,1,Smartphone,1,55,3,5,1,3,1,1,11,3,6,FL,3,5,1,1,2,3,4,2,0,0,0,0,2
1128,0.51456130,2,0,Limited government,God given rights,Individual liberty,Equal opportunity,Equal representation,2,God given rights,,,"Rights that are endowed by our creator and are not derived from government. The most basic form is the right to life, liberty and the pursuit of happiness.",2,4,5,1,3,4,5,7,2,5,2,6,2,4,2,,7,5,5,12,,8,12/1/2024 17:20,12/1/2024 17:30,10,2,1,Smartphone,1,42,2,3,4,4,1,1,13,3,7,OK,3,7,1,1,2,1,4,6,#NULL!,1,2,1,2
1133,0.12725478,1,0,Freedom of Speech,freedom from Religion,Separate ruling branches,citizens right to vote,right to choose,1,Freedom of Speech,,"The freedom of speech is currently impeded by corporate over reach through buying up the news media and swaying reporting based on biased ideas. As viewers of TV news shows, I see this clearly and with disgust.",,1,3,4,5,2,7,6,6,2,5,3,1,6,4,1,,3,2,1,10,,4,11/21/2024 9:25,11/21/2024 9:47,24,2,1,Desktop,2,77,4,7,1,3,1,2,6,1,3,MI,2,3,0,1,1,1,1,3,0,0,0,0,3
1134,0.42410396,1,0,Freedom,Fairness,Justice,Equality,Respect,3,Justice,,Racism and economic inequality is destroying our country.  We have turned our backs on civil rights and giving people a fair shot.,,5,4,1,3,2,6,5,4,3,3,2,3,5,4,1,,1,1,3,12,,8,11/20/2024 11:34,11/20/2024 11:40,6,2,1,Smartphone,1,59,3,5,2,5,1,1,15,4,8,MD,3,5,1,1,2,3,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1140,1.10706265,2,0,Freedom of speech,Separation of church and state,Equality,Opportunity,Safety,1,Freedom of speech,,,"Freedom to express ideas no matter how unpopular, as long as it does not cause harm to other people.",3,1,2,5,4,5,5,3,4,4,2,6,3,4,1,,3,2,3,11,,2,11/20/2024 17:45,11/20/2024 18:09,24,2,1,Smartphone,1,72,4,6,1,3,2,5,9,2,5,NV,4,8,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
1142,0.34544016,2,1,Freedom,Religion,Right to own guns,Freedom speech,The right to gather and protest,1,Freedom,,,Being able to worship the God of my choice and beliefs. Able to attend church without having to be in fear. Freedom to move around the country freely. Freedom to choose and vote freely as to who I want in government,4,2,3,5,1,6,6,6,2,3,2,2,5,4,2,,7,5,3,12,,8,11/19/2024 21:15,11/22/2024 15:02,7,2,1,Smartphone,2,70,4,6,1,3,2,5,4,1,2,CA,4,9,1,0,2,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
1146,0.98623214,1,1,Independence,Equality,Directness,Innovation,Infirmality,3,Directness,,"US Americans are not taught, as people in many Asian countries are, that they should guard their emotional responses. Their words, the tone of their voices, or their facial expressions will usually reveal what they are feeling--angry, unhappy, confused, happy or content.",,4,3,5,2,1,4,4,4,3,3,4,4,3,1,#NULL!,,6,5,4,12,,8,11/20/2024 0:46,11/20/2024 0:54,7,2,1,Smartphone,2,32,2,2,4,2,1,2,10,2,6,FL,3,5,1,1,2,3,4,4,#NULL!,#NULL!,1,#NULL!,3
1148,0.17755697,2,1,Freedom of speech,Freedom to vote,Free press,Freedom to carry,Freedom to protect,1,Freedom of speech,,,To be able to say what you like and how you feel. To be able to express your opinion without consequences.,2,5,4,3,1,5,5,6,4,5,3,6,5,4,2,,7,5,5,12,,3,11/20/2024 10:01,11/20/2024 10:11,10,2,1,Smartphone,1,50,3,4,4,3,5,1,13,3,7,FL,3,5,1,1,1,2,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
1150,0.96926058,2,0,Speach,Walking Where You Want to,Writing,Eating what you Want ti,Doint what you want,1,Speach,,,You can say what you want.  There is no reprimanding for saying what you want.  You are yourself and who you want to be or believe.,3,5,2,1,4,4,5,5,4,3,4,3,3,4,1,,4,3,3,10,,2,11/25/2024 8:58,11/25/2024 9:15,17,2,1,Desktop,2,69,4,6,1,4,3,5,11,3,6,IA,2,4,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
1153,0.92114417,1,1,Land of opportunity,Welcoming of immigrants,Freedom,Democracy,Human rights,4,Democracy,,Threats of silencing those who disagree.  Taking away women’s rights. Supreme Court no longer unbiased.,,3,1,2,4,5,5,5,5,4,3,3,5,3,4,1,,1,1,2,13,,2,11/19/2024 18:02,11/19/2024 18:11,9,2,1,Tablet,2,72,4,6,2,4,5,5,9,2,5,GA,3,5,1,1,1,1,3,1,0,0,0,0,1
1154,1.26864546,0,1,freedom,justice,liberty,respect,growth,2,justice,ever evolving laws that shape the future and allow corrections for past mistakes to be learned from.,,,1,5,4,3,2,5,5,4,4,4,4,5,4,3,#NULL!,,3,2,3,2,,2,11/30/2024 13:42,11/30/2024 13:45,3,2,1,Desktop,1,20,1,1,1,2,5,1,12,3,7,MA,1,1,1,1,1,1,3,6,#NULL!,#NULL!,1,2,3
1160,0.23802706,0,0,Freedom of speech,Democracy,Right to own weapons,Freedom of religion,Fair and equal education,5,Fair and equal education,"No matter your religion,sex,or how much money you have everyone is given the opportunity to attend school. Weather it be public or private school everyone can attend. Also extended school/college is more available to student now than in the past and encouraged for further education to insure better futures for our youth.",,,3,4,1,2,5,5,6,6,1,2,3,2,5,3,#NULL!,,2,1,3,11,,1,11/22/2024 9:58,11/22/2024 10:06,9,2,1,Smartphone,2,39,2,3,1,3,1,2,7,2,4,IL,2,3,1,0,2,1,4,6,#NULL!,#NULL!,#NULL!,2,2
1167,0.93231983,2,1,Freedom of speech,Fair elections,Right to vote,Right to own guns,Don’t know,2,Fair elections,,,A fair election is one that only legal residents of the US can vote in.  Each voter should have to show ID and only be allowed to vote one time in each election.  Voting should take place on one day only and mail in ballots should be limited to military stationed away from home and people who have a legitimate reason (medical etc)for not making it to the polls on Election Day.  Also all voting needs to be monitored more closely so cheating is not an issue.,4,2,1,3,5,6,5,5,2,3,2,4,6,4,2,,7,5,4,1,,2,11/19/2024 21:40,11/22/2024 10:24,15,2,1,Smartphone,2,48,3,4,1,3,1,7,14,4,8,PA,1,2,0,1,1,1,4,5,#NULL!,#NULL!,1,2,2
1175,0.70742719,2,0,Peace,Prosperity,Unity,Justice,Freedom,2,Prosperity,,,"Prosperity is an economical and personal way of growing. Prosperity is wealth for the common man, advancement and growth in mind and spirit.",4,3,5,2,1,5,6,7,3,4,2,2,6,4,1,,1,1,2,12,,9,11/19/2024 15:27,11/19/2024 21:43,5,2,1,Desktop,2,31,2,2,4,4,1,7,10,2,6,CA,4,9,1,1,2,3,4,5,1,1,1,0,2
1179,1.10084958,2,0,Freedom,Democracy,Having more than anyone,Idk,Idk,1,Freedom,,,Being able to do whatever the government feels comfortable enough letting you do without making you feel to free,1,4,2,3,5,2,4,3,2,2,3,5,2,2,#NULL!,,6,5,3,1,,1,11/21/2024 11:58,11/21/2024 12:00,3,2,1,Smartphone,1,26,1,2,1,2,5,1,1,1,1,IL,2,3,0,0,1,1,4,3,#NULL!,1,#NULL!,#NULL!,2
1180,0.35263213,2,1,Money,Wealth,Products,Fake promises,Politics,1,Money,,,Money is the amount people make from full time jobs or part time jobs. It is also what is given to local or federal organizations to improve things for the people.,4,2,1,5,3,6,6,6,5,4,4,6,5,2,#NULL!,,6,5,4,12,,8,11/21/2024 21:42,11/21/2024 21:45,4,2,1,Smartphone,2,23,1,1,1,4,5,1,13,3,7,IL,2,3,1,1,2,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
1189,1.37813766,1,1,Freedom,Integrity,Strength,Power,Intelligent,1,Freedom,,"The way they are racist toward blacks ,the lgbtq+ community it doesn't feel like freedom everyone deserve to be treated equally.",,2,4,3,1,5,7,7,7,1,1,1,1,7,4,1,,2,1,3,2,,3,11/20/2024 1:44,11/20/2024 1:59,15,2,1,Smartphone,2,55,3,5,5,3,2,2,3,1,2,LA,3,7,1,1,2,3,2,1,0,0,0,0,1
